n,gamma,family,action_mode,score_norm_mean,score_norm_std,score_norm_ci_low,score_norm_ci_high,bootstrap_mode,count
20,0.0,lorentzian_like_2d,A2,0.6914777609442532,0.2484910294749795,0.36363543719038766,1.0282515398732865,outer_plus_measurement,6
20,0.0,lorentzian_like_2d,A3,0.6914777609442532,0.2484910294749795,0.3560778687334732,1.0255673435914934,outer_plus_measurement,6
20,0.0,lorentzian_like_3d,A1,-0.7931690365932097,0.3348714331484576,-1.211590975439101,-0.4360150006415972,outer_plus_measurement,6
20,0.0,lorentzian_like_3d,A2,-0.7931690365932097,0.3348714331484576,-1.2383752043625103,-0.30549664083525296,outer_plus_measurement,6
20,0.0,lorentzian_like_3d,A3,-0.7931690365932097,0.3348714331484576,-1.2503333497707563,-0.40605875395392155,outer_plus_measurement,6
20,0.0,multi_layer_random,A1,0.06744066308666526,0.40774038666188434,-0.3428060047405101,0.4970479319335019,outer_plus_measurement,6
20,0.0,multi_layer_random,A2,0.06744066308666526,0.40774038666188434,-0.31038148355330003,0.47616345273292726,outer_plus_measurement,6
20,0.0,multi_layer_random,A3,0.06744066308666526,0.40774038666188434,-0.36064351663715577,0.47271868759836283,outer_plus_measurement,6
20,0.0,transitive_percolation,A1,-1.1582768023146983,0.36388533621847824,-1.6518796196034278,-0.686208460548259,outer_plus_measurement,6
20,0.0,transitive_percolation,A2,-1.1582768023146983,0.36388533621847824,-1.5912186579103218,-0.6540260351079249,outer_plus_measurement,6
20,0.0,transitive_percolation,A3,-1.1582768023146983,0.36388533621847824,-1.5471892061355144,-0.698650012793585,outer_plus_measurement,6
20,0.1,KR_like,A1,-0.09330043999313054,0.08143682016302725,-0.38558161057239165,0.17754702396018707,outer_plus_measurement,6
20,0.1,KR_like,A2,1.0630110291941084,0.11272947734715734,0.7792866437741405,1.348283998758706,outer_plus_measurement,6
20,0.1,KR_like,A3,1.042335461978839,0.11024809361998109,0.7546140899758615,1.3143911814052687,outer_plus_measurement,6
20,0.1,absolute_layered,A1,0.7652363620406074,0.42784717668125644,0.46228864966136296,1.0006652906432878,outer_plus_measurement,6
20,0.1,absolute_layered,A2,1.4588649738623813,0.4369387111870787,1.0578684589923164,1.7292277627646984,outer_plus_measurement,6
20,0.1,absolute_layered,A3,1.4130280825066082,0.4546837961108409,1.0563388802096136,1.693731984078749,outer_plus_measurement,6
20,0.1,interval_order,A1,0.9537109629423375,0.7793846803501083,0.34763912047735773,1.536337540273794,outer_plus_measurement,6
20,0.1,interval_order,A2,1.1661989022299446,0.812939143759873,0.5501094988304317,1.7661658228232986,outer_plus_measurement,6
20,0.1,interval_order,A3,1.1360345129072085,0.813848184283908,0.4504512296836926,1.7770098026010483,outer_plus_measurement,6
20,0.1,lorentzian_like_2d,A1,0.6248691249830612,0.24574368143269454,0.21432596977093168,0.9977393356229027,outer_plus_measurement,6
20,0.1,lorentzian_like_2d,A2,0.6538281071212316,0.24307544949876386,0.22943839876893468,1.0232271441092173,outer_plus_measurement,6
20,0.1,lorentzian_like_2d,A3,0.6365141845730468,0.24587646221108908,0.261369296870293,1.0174850961373079,outer_plus_measurement,6
20,0.1,lorentzian_like_3d,A1,-0.8395048605963465,0.31470381298129974,-1.2286176696154703,-0.4136191688737825,outer_plus_measurement,6
20,0.1,lorentzian_like_3d,A2,0.3133070109312207,0.43847859640143194,-0.1894867377119945,0.7104043786215616,outer_plus_measurement,6
20,0.1,lorentzian_like_3d,A3,0.2757202764249811,0.43268294222507936,-0.13143736129747807,0.7212632879841794,outer_plus_measurement,6
20,0.1,multi_layer_random,A1,0.004342467885080183,0.4107938422192893,-0.4435231460754028,0.42378140328807007,outer_plus_measurement,6
